event_id,game_date,home_team,away_team,book_open,book_noon,book_move,dk_open,dk_noon,dk_move,bookmaker
2421b51cd041afd2f0939006be95712f,2024-04-06,Chicago Cubs,Los Angeles Dodgers,8.0,8.0,0.0,8.0,8.0,0.0,betmgm
e13de0c193505d1010366c81c9db7b9d,2024-04-07,Kansas City Royals,Chicago White Sox,8.5,9.0,0.5,8.5,9.0,0.5,betmgm
dbfad137af512ac9885db336f587060e,2024-04-10,New York Yankees,Miami Marlins,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
a2d788e0083bbd1f17ee55a547c6c7e8,2024-04-12,Detroit Tigers,Minnesota Twins,7.0,7.0,0.0,7.0,7.5,0.5,betmgm
92d6e78773fa698c470c5b1c195a2064,2024-04-13,Oakland Athletics,Washington Nationals,8.0,8.0,0.0,8.0,8.0,0.0,betmgm
f1638efa633c089b3c818a9c3b9f887e,2024-04-13,Oakland Athletics,Washington Nationals,8.0,8.5,0.5,8.0,8.0,0.0,betmgm
c70aa1ef4c530cfdbb931bfdf063dae9,2024-04-16,Miami Marlins,San Francisco Giants,8.5,8.5,0.0,8.0,8.5,0.5,betmgm
73784d1198ff4cc8712d952207ac4444,2024-04-19,Philadelphia Phillies,Chicago White Sox,7.5,7.5,0.0,7.5,7.5,0.0,betmgm
a5770834c6b12d1b8b35f4a0ebca443e,2024-04-24,Minnesota Twins,Chicago White Sox,6.5,6.5,0.0,6.5,6.5,0.0,betmgm
4eaf33b7ce9ee2d505935e660d5209fa,2024-04-25,Cincinnati Reds,Philadelphia Phillies,8.0,8.0,0.0,8.0,8.0,0.0,betmgm
8891fb64b5e266165952b26aac1448a7,2024-04-25,Kansas City Royals,Toronto Blue Jays,8.0,7.5,-0.5,8.0,7.5,-0.5,betmgm
e07f81447ec2e4946484cef60bf04adf,2024-04-25,Washington Nationals,Los Angeles Dodgers,8.5,7.5,-1.0,8.5,7.5,-1.0,betmgm
8d1cf070854a4e6d4a9d36b27345edca,2024-04-27,Boston Red Sox,Chicago Cubs,8.5,9.0,0.5,8.5,9.0,0.5,betmgm
a3684ad8743b588be0e7f6a869ab4d04,2024-04-27,Atlanta Braves,Cleveland Guardians,9.0,8.5,-0.5,8.5,8.5,0.0,betmgm
3e0dfd7b457d213c20286ff918a63ec6,2024-04-29,Miami Marlins,Washington Nationals,8.0,8.0,0.0,8.0,8.0,0.0,betmgm
d3794c14089d8a6076ab67c7e80a20d8,2024-05-01,Los Angeles Angels,Philadelphia Phillies,9.0,9.0,0.0,8.5,8.5,0.0,betmgm
b641bc31aab2a4d6f96bf92b19fc209c,2024-05-01,Arizona Diamondbacks,Los Angeles Dodgers,9.5,9.5,0.0,9.5,9.5,0.0,betmgm
63c5f72e82c28f6db03793af676ab45a,2024-05-01,Los Angeles Angels,Philadelphia Phillies,7.5,7.5,0.0,8.0,8.0,0.0,betmgm
403cc788a6ce17bf67e26dcc0ad8c474,2024-05-02,New York Mets,Chicago Cubs,8.0,8.0,0.0,8.5,8.0,-0.5,betmgm
6ecf11535cae8e73891fa10d574994f9,2024-05-06,Kansas City Royals,Milwaukee Brewers,8.5,8.5,0.0,8.0,8.5,0.5,betmgm
8836c401ea8fd0dfa16ec864b476c039,2024-05-07,Chicago Cubs,San Diego Padres,8.5,9.0,0.5,8.5,9.0,0.5,betmgm
b389980fdc389a2cce5f6d571aa3e312,2024-05-12,Boston Red Sox,Washington Nationals,8.0,7.5,-0.5,8.0,7.5,-0.5,betmgm
c68d0e738b320a45a1d0f9a66365c779,2024-05-12,Miami Marlins,Philadelphia Phillies,7.0,7.0,0.0,7.0,7.0,0.0,betmgm
e33bcd87052a8fc6532e7271a4afe40d,2024-05-14,Detroit Tigers,Miami Marlins,8.5,8.0,-0.5,8.5,8.0,-0.5,betmgm
5cedebbb15ee7bab1717147ec2b2ad26,2024-05-18,Philadelphia Phillies,Washington Nationals,7.5,7.0,-0.5,7.5,7.0,-0.5,betmgm
4812ec9a526efca2ac4490dc6f9d445b,2024-05-20,Atlanta Braves,San Diego Padres,8.0,7.5,-0.5,7.5,7.5,0.0,betmgm
1977919054140325fa05cb23a8f6761d,2024-05-20,Atlanta Braves,San Diego Padres,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
d943cfca43efed72f0069b27869c09d8,2024-05-20,Washington Nationals,Minnesota Twins,8.0,7.5,-0.5,8.0,7.5,-0.5,betmgm
6d9d605c6093f7d431aec0057b4e409f,2024-05-21,Toronto Blue Jays,Chicago White Sox,7.5,7.0,-0.5,7.5,7.0,-0.5,betmgm
046bf27f11e690f51e2c643c28888d3f,2024-05-25,Los Angeles Angels,Cleveland Guardians,7.5,7.5,0.0,8.0,7.5,-0.5,betmgm
6716764e5827a9a2ef29da8b5a742568,2024-05-25,Cincinnati Reds,Los Angeles Dodgers,9.0,9.0,0.0,9.0,9.5,0.5,betmgm
b6b4d55854da34b5df55c319e113eb37,2024-05-26,Arizona Diamondbacks,Miami Marlins,9.0,9.5,0.5,9.0,9.5,0.5,betmgm
a01f03802c2cee72e998291ea401f4cb,2024-05-28,Milwaukee Brewers,Chicago Cubs,8.0,8.0,0.0,8.0,8.0,0.0,betmgm
b618ba3223bd848cc8b29a0187ebb8e3,2024-05-29,Atlanta Braves,Washington Nationals,8.5,8.5,0.0,8.5,8.0,-0.5,betmgm
21734528f7688c66947dfa0261872d35,2024-06-01,Milwaukee Brewers,Chicago White Sox,8.0,8.0,0.0,8.0,8.0,0.0,betmgm
e6a5084dedeed332d662765f414c1a50,2024-06-01,Kansas City Royals,San Diego Padres,8.0,7.5,-0.5,8.0,8.0,0.0,betmgm
136599d46ee114b0f8ef78075196a004,2024-06-01,Baltimore Orioles,Tampa Bay Rays,8.0,8.0,0.0,8.0,7.5,-0.5,betmgm
f5074ed553cea47bd2a9caf51903ba47,2024-06-01,Milwaukee Brewers,Chicago White Sox,7.0,7.5,0.5,7.5,7.0,-0.5,betmgm
77c2c4bc4f37651d04705762a8ed80d5,2024-06-01,Kansas City Royals,San Diego Padres,8.5,8.5,0.0,8.5,9.0,0.5,betmgm
c1f99ee8cb2aa9218b7bc28bb0f6499e,2024-06-05,Toronto Blue Jays,Baltimore Orioles,8.5,8.0,-0.5,8.0,8.0,0.0,betmgm
73bd8430483e96c06b7ed4b6ea6cbb4f,2024-06-06,Pittsburgh Pirates,Los Angeles Dodgers,8.5,9.0,0.5,8.5,9.5,1.0,betmgm
d90a0a1e7a9f5d1085d89282aa8649f4,2024-06-08,Cincinnati Reds,Chicago Cubs,9.0,9.0,0.0,9.0,9.0,0.0,betmgm
c82bdd862fbb4a25814d9bfc145db1aa,2024-06-11,Boston Red Sox,Philadelphia Phillies,8.5,8.0,-0.5,8.0,8.0,0.0,betmgm
1c599231392487525761c68a542336ae,2024-06-12,Seattle Mariners,Chicago White Sox,7.0,7.0,0.0,7.0,7.0,0.0,betmgm
28f4a0264350602ea0535498aff6c9b0,2024-06-12,Cincinnati Reds,Cleveland Guardians,8.5,8.0,-0.5,8.5,8.0,-0.5,betmgm
b0870d9bbbc8b5e1ad0489a4928dbc87,2024-06-13,Seattle Mariners,Chicago White Sox,7.5,7.5,0.0,7.5,7.5,0.0,betmgm
c23aaf2dc977d5a9e3aece292168507f,2024-06-16,Baltimore Orioles,Philadelphia Phillies,7.0,7.0,0.0,7.0,7.0,0.0,betmgm
a77f3622482be922e95b83805fce50f7,2024-06-18,Pittsburgh Pirates,Cincinnati Reds,8.5,8.0,-0.5,8.5,8.0,-0.5,betmgm
8eba3935eb2f8d083f59ca5e9ba5ebb1,2024-06-18,New York Yankees,Baltimore Orioles,9.0,9.0,0.0,9.0,9.0,0.0,betmgm
631fec44e3e2723f9fd172b1934b9657,2024-06-19,Chicago White Sox,Houston Astros,8.5,8.5,0.0,8.5,9.0,0.5,betmgm
23fb547cfac99adf5de7194d97df45c9,2024-06-19,Minnesota Twins,Tampa Bay Rays,7.5,7.5,0.0,7.5,7.5,0.0,betmgm
69f195566199e264ed19858dbef07e90,2024-06-23,Houston Astros,Baltimore Orioles,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
c25b77631d7e1cdbe095545cd62e35e0,2024-06-24,Baltimore Orioles,Cleveland Guardians,8.5,8.0,-0.5,8.5,8.0,-0.5,betmgm
877e72f6381b999792a9d9248ac086c4,2024-06-28,Boston Red Sox,San Diego Padres,9.5,9.5,0.0,9.5,9.5,0.0,betmgm
6a273bf77efa5bbc663074cfe02579b1,2024-06-29,Kansas City Royals,Cleveland Guardians,10.0,9.5,-0.5,10.0,9.5,-0.5,betmgm
89aed514c59e4b542da6f71631c88dac,2024-06-29,Seattle Mariners,Minnesota Twins,7.0,7.0,0.0,7.0,7.0,0.0,betmgm
36ce13b5f1e94c53b6dc969a7e1d78bc,2024-06-29,Chicago White Sox,Colorado Rockies,9.0,9.0,0.0,9.0,9.0,0.0,betmgm
a9db435a03c6050f4a3fb80365b0df34,2024-06-29,Kansas City Royals,Cleveland Guardians,8.0,7.5,-0.5,8.0,7.5,-0.5,betmgm
15887187d59ee45403630947e2cb2977,2024-07-01,Toronto Blue Jays,Houston Astros,8.5,9.0,0.5,9.0,8.5,-0.5,betmgm
d6923cfe14ed8adafdef23fb3c5758d6,2024-07-04,New York Yankees,Cincinnati Reds,9.0,9.5,0.5,9.0,9.5,0.5,betmgm
5dc7d7d865c6cc26508b43fb9fe186eb,2024-07-06,Texas Rangers,Tampa Bay Rays,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
ea112d5fa8498cfece02c166dd5e8c09,2024-07-06,Texas Rangers,Tampa Bay Rays,8.0,8.0,0.0,8.0,7.5,-0.5,betmgm
672448bc62bd53ad702b7bbab7adb6bc,2024-07-06,Miami Marlins,Chicago White Sox,7.0,7.0,0.0,7.0,7.0,0.0,betmgm
e3b5609ea78042e6cec48bb7f50a141b,2024-07-07,Minnesota Twins,Houston Astros,9.0,8.5,-0.5,9.0,8.5,-0.5,betmgm
e7c63a45281e2ba2a9f75c6eb5f3b5bb,2024-07-10,Chicago White Sox,Minnesota Twins,8.0,8.0,0.0,8.0,8.0,0.0,betmgm
d4de8313a29ccf7905932e5c269f267a,2024-07-10,Chicago White Sox,Minnesota Twins,8.0,8.0,0.0,8.0,8.0,0.0,betmgm
d36c64e0b8d3b7e2d1fc236d42b1f00e,2024-07-10,Detroit Tigers,Cleveland Guardians,7.5,7.5,0.0,8.0,7.5,-0.5,betmgm
cf8cd6875a23e265b02072e45281c163,2024-07-13,St. Louis Cardinals,Chicago Cubs,8.0,8.0,0.0,8.0,8.0,0.0,betmgm
4e84b8f76ff342b4ec0cd45352817bd1,2024-07-21,Chicago Cubs,Arizona Diamondbacks,7.5,7.5,0.0,7.5,7.0,-0.5,betmgm
79035eae5391de857ed1ad4d0842d983,2024-07-23,Texas Rangers,Chicago White Sox,8.0,8.5,0.5,8.0,8.5,0.5,betmgm
32f9fd8a50335913ad8f05a864f59058,2024-07-23,Miami Marlins,Baltimore Orioles,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
64f1532cac7f62564289a7b07510ffd5,2024-07-23,Minnesota Twins,Philadelphia Phillies,8.0,8.0,0.0,8.0,8.0,0.0,betmgm
0a023a2352ef8fd7ff187bc724f9e785,2024-07-24,Atlanta Braves,Cincinnati Reds,8.0,12.5,4.5,8.5,12.5,4.0,betmgm
4b6c59ca424e00a925e0d1335d1234f3,2024-07-24,Atlanta Braves,Cincinnati Reds,7.5,7.5,0.0,8.0,7.5,-0.5,betmgm
aa309f496232f1c7e79788aafbe30fd6,2024-07-25,Toronto Blue Jays,Tampa Bay Rays,8.0,7.5,-0.5,7.5,7.5,0.0,betmgm
a66bb836930f9395c588767ed0c47df4,2024-07-26,Detroit Tigers,Minnesota Twins,8.0,7.5,-0.5,8.0,7.5,-0.5,betmgm
8722c78e1923f42052ed4f682219cd38,2024-07-26,Tampa Bay Rays,Cincinnati Reds,7.5,7.5,0.0,7.5,7.5,0.0,betmgm
66db5cb8089923fda8c1595919ce7119,2024-07-31,New York Mets,Minnesota Twins,8.0,8.5,0.5,8.5,8.5,0.0,betmgm
73f8f2e10341979113e6023096357e08,2024-08-02,Pittsburgh Pirates,Arizona Diamondbacks,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
1b6adb52209ce03f07733cf4438fff06,2024-08-02,Washington Nationals,Milwaukee Brewers,9.0,9.0,0.0,9.0,9.0,0.0,betmgm
3c7c187e3df9efd6cb0bb39c87c57222,2024-08-03,Minnesota Twins,Chicago White Sox,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
96d754b93e3adfde0f376d64fc56006c,2024-08-03,New York Yankees,Toronto Blue Jays,9.0,10.0,1.0,9.0,10.0,1.0,betmgm
43b9c09e6843daa79390889c2bd80f47,2024-08-03,Minnesota Twins,Chicago White Sox,7.5,7.5,0.0,7.5,7.5,0.0,betmgm
9a344ae79cdd293ec9dd35bb0d437908,2024-08-04,Seattle Mariners,Philadelphia Phillies,8.5,8.0,-0.5,8.0,8.5,0.5,betmgm
4ca84a5b0eadb1cc5e7c4725afb0b7cf,2024-08-04,Seattle Mariners,Philadelphia Phillies,7.0,7.0,0.0,7.0,7.0,0.0,betmgm
71f0c51307d6b43f33f82f271285b48a,2024-08-06,Chicago Cubs,Minnesota Twins,8.0,8.0,0.0,8.0,8.0,0.0,betmgm
e8b4b5a2d5f94322e4c7b7a44b223fcf,2024-08-06,Miami Marlins,Cincinnati Reds,8.0,7.5,-0.5,8.0,7.5,-0.5,betmgm
f0e1471e36704596108015a3b30e7d56,2024-08-06,Toronto Blue Jays,Baltimore Orioles,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
130fd471a35b4d0992ab69ef3b68ad8e,2024-08-09,Arizona Diamondbacks,Philadelphia Phillies,9.5,9.5,0.0,9.5,9.5,0.0,betmgm
ae8bc3815cd9565859c91bdb127085f4,2024-08-10,New York Yankees,Texas Rangers,8.5,9.0,0.5,8.0,9.0,1.0,betmgm
ae255fce297f590876f63b1a76d1c4ac,2024-08-11,Tampa Bay Rays,Baltimore Orioles,8.0,8.0,0.0,8.0,8.0,0.0,betmgm
a24da8d05bbc2fe10050296fceac9a14,2024-08-14,Philadelphia Phillies,Miami Marlins,9.0,9.0,0.0,9.0,9.0,0.0,betmgm
a10eb47aba9cadd9ee84ba483d824235,2024-08-17,Baltimore Orioles,Boston Red Sox,9.0,9.5,0.5,9.0,9.5,0.5,betmgm
2641ca2fc757be6ee75eeb997c503723,2024-08-18,Texas Rangers,Minnesota Twins,8.0,7.5,-0.5,8.0,8.0,0.0,betmgm
151cd311535cea19070ec15d53d5f104,2024-08-19,Miami Marlins,Arizona Diamondbacks,8.0,8.5,0.5,8.0,8.5,0.5,betmgm
7b1d866d5689ad3b6cbac7ae5b41590f,2024-08-20,Atlanta Braves,Philadelphia Phillies,8.0,8.5,0.5,8.0,8.0,0.0,betmgm
4f780c45b99cbd50b1c955b7e188eaf4,2024-08-23,Atlanta Braves,Washington Nationals,7.5,7.5,0.0,7.5,7.5,0.0,betmgm
cbd07f15e5decd569e0d28504d759af6,2024-08-24,Los Angeles Dodgers,Tampa Bay Rays,9.0,8.5,-0.5,9.0,8.5,-0.5,betmgm
6ca9a579e9b4069c70da3e7403946b6d,2024-08-28,Philadelphia Phillies,Houston Astros,9.5,10.0,0.5,9.5,10.0,0.5,betmgm
7b410ba1f0c31367024829f053f500a8,2024-08-29,Philadelphia Phillies,Atlanta Braves,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
ed9d6a6a41069680417f14c9980d221f,2024-08-31,Minnesota Twins,Toronto Blue Jays,8.0,8.0,0.0,8.0,8.0,0.0,betmgm
ce22b7a54bd28465574576a659241909,2024-08-31,Minnesota Twins,Toronto Blue Jays,8.5,9.0,0.5,8.5,9.0,0.5,betmgm
a937d0250df76d52af5280fc898d5c6e,2024-09-02,New York Mets,Boston Red Sox,8.0,8.0,0.0,8.0,8.0,0.0,betmgm
34238e5470a16e9cb9a479ec6e9ff900,2024-09-03,Kansas City Royals,Cleveland Guardians,7.5,8.0,0.5,8.0,8.0,0.0,betmgm
16e823707c2665e98bd4feca172bb8d0,2024-09-04,Miami Marlins,Washington Nationals,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
cfb436bbb93ebc126af5c9fe671703a5,2024-09-05,Tampa Bay Rays,Minnesota Twins,7.0,7.0,0.0,7.0,7.0,0.0,betmgm
5fbd8079226a4b8ce52bb9552ce9d215,2024-09-06,Miami Marlins,Philadelphia Phillies,7.5,7.0,-0.5,7.5,7.0,-0.5,betmgm
fc34d012f9f1ade3f76ac56803e7759c,2024-09-07,Boston Red Sox,Chicago White Sox,9.0,8.5,-0.5,9.0,8.5,-0.5,betmgm
252edfaf8c952af7f4426006ec7944ff,2024-09-08,Los Angeles Dodgers,Cleveland Guardians,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
3cbb3ccb975fa1298a73b309f98e2fa9,2024-09-10,Philadelphia Phillies,Tampa Bay Rays,7.5,7.5,0.0,7.5,7.5,0.0,betmgm
911e71524e79fafc7085be0315917c08,2024-09-14,New York Yankees,Boston Red Sox,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
ce402816e8e28a862e2a7d5debe745b8,2024-09-15,Cleveland Guardians,Tampa Bay Rays,8.5,8.0,-0.5,8.0,8.0,0.0,betmgm
efc68831e2496b5cef8725472ece7941,2024-09-16,Cleveland Guardians,Minnesota Twins,7.5,7.5,0.0,8.0,7.5,-0.5,betmgm
e73e66d2e66c86cf290f9a8f5b8847a8,2024-09-17,Milwaukee Brewers,Philadelphia Phillies,7.5,7.5,0.0,7.0,7.5,0.5,betmgm
49ce3e006fe5b8224a0138d69b9a3628,2024-09-19,Tampa Bay Rays,Boston Red Sox,7.5,8.0,0.5,7.5,8.0,0.5,betmgm
570754ebab1cffdc8d8ba207dbafba37,2024-09-20,Miami Marlins,Atlanta Braves,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
cfd7ce7118b7c847baec144470b5efd4,2024-09-22,Boston Red Sox,Minnesota Twins,7.5,6.5,-1.0,7.5,6.5,-1.0,betmgm
aac9c87eb2c119779e7fed6e235db1b0,2024-09-22,Boston Red Sox,Minnesota Twins,8.0,8.0,0.0,8.5,8.0,-0.5,betmgm
ddc159a3abb1ee9deb2efa9310264d60,2024-09-22,New York Mets,Philadelphia Phillies,7.0,7.0,0.0,7.0,6.5,-0.5,betmgm
8f47d306273878e29b8adbbb78f12d35,2024-09-24,Toronto Blue Jays,Boston Red Sox,7.5,8.0,0.5,8.0,8.0,0.0,betmgm
14304fe775735251c1aa7455d746f40a,2024-09-24,Minnesota Twins,Miami Marlins,8.0,8.0,0.0,8.0,8.0,0.0,betmgm
b2a280645aeb9bc97896dc345090cbb7,2024-09-27,Boston Red Sox,Tampa Bay Rays,8.0,8.0,0.0,8.0,8.0,0.0,betmgm
d28d3451c77a80657a16f5fc82ddd17b,2024-09-28,Washington Nationals,Philadelphia Phillies,7.5,7.5,0.0,7.5,7.5,0.0,betmgm
40d4e45a33ccfcbf881104ba359b6fe0,2025-04-08,Atlanta Braves,Philadelphia Phillies,7.0,7.0,0.0,7.0,7.0,0.0,betmgm
48a824c93df5a42f859c0c462570bc57,2025-04-08,Kansas City Royals,Minnesota Twins,7.5,7.5,0.0,7.5,7.5,0.0,betmgm
ef489cb8b57507cba94a6bb40bfd5581,2025-04-12,Los Angeles Dodgers,Chicago Cubs,7.5,8.0,0.5,7.5,8.0,0.5,betmgm
499dac3cb38bf7bbad61cf38d662d681,2025-04-13,Chicago White Sox,Boston Red Sox,7.0,7.0,0.0,7.0,7.0,0.0,betmgm
4ff40257df1e277a48b5f683145dedad,2025-04-13,St. Louis Cardinals,Philadelphia Phillies,7.5,8.0,0.5,8.0,8.0,0.0,betmgm
5f1e757fdaf6d83728079447ad0dab26,2025-04-16,Baltimore Orioles,Cleveland Guardians,8.5,8.0,-0.5,8.5,8.0,-0.5,betmgm
032f588b1f429452b33b6bb6da1eddf4,2025-04-22,Chicago Cubs,Los Angeles Dodgers,8.5,8.5,0.0,8.0,8.5,0.5,betmgm
fbc68483e8562721e8ae6723f60f74bf,2025-04-23,Arizona Diamondbacks,Tampa Bay Rays,9.0,9.0,0.0,9.0,9.0,0.0,betmgm
6b4883328f4a245683778798c96a4507,2025-04-23,New York Mets,Philadelphia Phillies,7.5,7.5,0.0,7.5,7.5,0.0,betmgm
a59070afcb39f0385948d635c015a7b4,2025-04-26,Cleveland Guardians,Boston Red Sox,7.5,7.5,0.0,8.0,7.5,-0.5,betmgm
4cd83ebc1ec002867637b86f5ec54bbb,2025-04-26,Cleveland Guardians,Boston Red Sox,7.5,8.0,0.5,7.5,8.0,0.5,betmgm
b5fda3df24372bdfebd19b4e73530544,2025-04-29,Toronto Blue Jays,Boston Red Sox,7.5,7.5,0.0,8.0,7.5,-0.5,betmgm
a64d0f614f76fcb01a97ff8101320e77,2025-04-30,Cleveland Guardians,Minnesota Twins,7.0,7.0,0.0,7.0,7.0,0.0,betmgm
f61e3c7dda729c0b927b0fb41f475937,2025-05-03,Toronto Blue Jays,Cleveland Guardians,8.0,8.0,0.0,8.0,7.5,-0.5,betmgm
d72c655a3262ecab9a975629b23113bd,2025-05-04,New York Yankees,Tampa Bay Rays,9.0,9.0,0.0,9.0,9.0,0.0,betmgm
5ab936ada2e4c3e74ab88901221f0d7c,2025-05-04,Toronto Blue Jays,Cleveland Guardians,8.0,8.5,0.5,8.0,8.5,0.5,betmgm
9b52b32380a94a1ced19f4b07381c054,2025-05-04,Atlanta Braves,Los Angeles Dodgers,9.0,9.5,0.5,9.0,9.5,0.5,betmgm
2e7b4d3eaf66a4eccecbc72d312019a5,2025-05-06,Tampa Bay Rays,Philadelphia Phillies,8.0,8.0,0.0,8.0,8.0,0.0,betmgm
5c26cbb0cee3b9803da9483d9be99b41,2025-05-10,Arizona Diamondbacks,Los Angeles Dodgers,9.5,10.0,0.5,10.0,10.0,0.0,betmgm
717d82880be62b00795e4ea620317f2a,2025-05-10,Kansas City Royals,Boston Red Sox,7.5,7.0,-0.5,7.0,7.0,0.0,betmgm
11d1c8ad73f078863281deea26cd7bcb,2025-05-11,Cleveland Guardians,Philadelphia Phillies,8.0,7.5,-0.5,7.5,7.0,-0.5,betmgm
fcaf1a98eaa1dfdb67925ba0fb430e39,2025-05-12,Detroit Tigers,Boston Red Sox,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
5778a3c9b3a44515693ae9e810aa97fc,2025-05-13,Detroit Tigers,Boston Red Sox,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
75b5850e8d27c1649ce82cf7bdf440eb,2025-05-16,Cincinnati Reds,Cleveland Guardians,9.0,9.0,0.0,9.0,9.0,0.0,betmgm
8faaefcd0d4ffc886e07824712bacf7b,2025-05-17,Miami Marlins,Tampa Bay Rays,8.0,8.0,0.0,7.5,8.0,0.5,betmgm
9d8c90d18b630d9b73b8095a9e3e3cc9,2025-05-18,Arizona Diamondbacks,Colorado Rockies,9.0,9.5,0.5,9.0,9.5,0.5,betmgm
398ea85ceb1213437e8f356f6d0093fa,2025-05-18,Baltimore Orioles,Washington Nationals,9.5,9.5,0.0,9.5,9.5,0.0,betmgm
81c1aca1d1a7749f79ed4a6a655fc589,2025-05-18,Arizona Diamondbacks,Colorado Rockies,9.0,9.0,0.0,9.0,9.0,0.0,betmgm
48b94ce16e2be37b1aba96be894e886d,2025-05-19,Miami Marlins,Chicago Cubs,9.0,8.5,-0.5,8.5,8.5,0.0,betmgm
9eef8d769bb25bda682eaf53adca31a5,2025-05-25,Cincinnati Reds,Chicago Cubs,9.0,9.0,0.0,9.0,8.5,-0.5,betmgm
9af15cad48f108021eb765c23d3bea5e,2025-05-26,Milwaukee Brewers,Boston Red Sox,7.5,7.5,0.0,7.5,7.5,0.0,betmgm
95b8ca0b6328d174cff9dfa305a91a12,2025-05-27,Cleveland Guardians,Los Angeles Dodgers,8.5,9.0,0.5,8.5,9.0,0.5,betmgm
e1a87244278aa01837f0019bd08c5a52,2025-05-28,Los Angeles Angels,New York Yankees,9.0,9.0,0.0,9.0,9.0,0.0,betmgm
e23b0f9f192be3c57c901d6185baeb6f,2025-05-28,Milwaukee Brewers,Boston Red Sox,8.0,7.5,-0.5,8.0,7.5,-0.5,betmgm
fc891d276f5f89d12a3da760c82f68b8,2025-05-28,Tampa Bay Rays,Minnesota Twins,8.0,8.0,0.0,7.5,8.0,0.5,betmgm
e71e32da7687bc7628fe5a772895a7b1,2025-06-01,Atlanta Braves,Boston Red Sox,8.0,8.0,0.0,8.0,8.0,0.0,betmgm
1222c02d94f525c0c3db0dd3d0ef9193,2025-06-01,Houston Astros,Tampa Bay Rays,7.5,7.5,0.0,7.5,7.5,0.0,betmgm
6598140467611c3da414b7de22982251,2025-06-03,Oakland Athletics,Minnesota Twins,9.0,9.0,0.0,9.0,9.5,0.5,betmgm
dfc80b6e99c9c3ab644d9d2ee8cd34cf,2025-06-03,Miami Marlins,Colorado Rockies,8.0,8.0,0.0,8.5,8.0,-0.5,betmgm
6247408db50b8a596b324f4b0b3f2a13,2025-06-03,Washington Nationals,Chicago Cubs,9.0,9.5,0.5,9.0,9.5,0.5,betmgm
44b91dc189da31debc18e8ee4d2f6c5e,2025-06-03,New York Yankees,Cleveland Guardians,8.0,8.0,0.0,8.0,8.0,0.0,betmgm
581b7743963d4a002d0ed346628748e1,2025-06-04,Pittsburgh Pirates,Houston Astros,9.0,9.0,0.0,9.0,9.5,0.5,betmgm
bc04b75af6fef0c83dd8aa734575d14d,2025-06-06,Detroit Tigers,Chicago Cubs,7.0,7.0,0.0,7.0,7.0,0.0,betmgm
d986a775114c6ef549e524b3bc7a332b,2025-06-07,New York Yankees,Boston Red Sox,8.0,7.5,-0.5,8.0,7.5,-0.5,betmgm
f8a95b0ec8c03aed62c6eb7e7e1c5b42,2025-06-08,Detroit Tigers,Chicago Cubs,8.0,8.5,0.5,8.5,8.5,0.0,betmgm
12aac445fabac34890553bfa00ac48d2,2025-06-10,Kansas City Royals,New York Yankees,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
611d3c218636231fc94067cd5d504569,2025-06-11,Philadelphia Phillies,Chicago Cubs,8.5,9.0,0.5,8.5,9.0,0.5,betmgm
220586c0c048cd52f6f70d9b4dc6fcc1,2025-06-13,New York Mets,Tampa Bay Rays,8.0,8.0,0.0,8.0,8.0,0.0,betmgm
f3874c2243da09d4fa7f10a5d9d1ea4c,2025-06-14,Atlanta Braves,Colorado Rockies,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
a8949b2cdea105832c8e772f06f6b3b3,2025-06-14,New York Mets,Tampa Bay Rays,7.0,7.0,0.0,7.0,7.0,0.0,betmgm
71a7a4d929485173a722157a08cf4a62,2025-06-15,Boston Red Sox,New York Yankees,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
d2af7353959b4ffaeba1cd4c7c3d9c9e,2025-06-18,Seattle Mariners,Boston Red Sox,7.5,7.5,0.0,7.5,7.0,-0.5,betmgm
4d6041c5fd9b06331cb6b479f2478a44,2025-06-18,Seattle Mariners,Boston Red Sox,7.0,6.5,-0.5,7.0,6.5,-0.5,betmgm
4860bcebbeb89aa06f51869b174757e8,2025-06-21,San Francisco Giants,Boston Red Sox,7.5,7.5,0.0,7.5,7.5,0.0,betmgm
f5637ec07726be9668aaaf1a07e0bc58,2025-06-21,San Francisco Giants,Boston Red Sox,8.0,7.5,-0.5,8.0,7.5,-0.5,betmgm
48b5cc44e2634bf12247d33bc3f07cc6,2025-06-22,Los Angeles Angels,Houston Astros,8.5,8.0,-0.5,8.5,8.5,0.0,betmgm
